datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
11/15/2020 9:00:00 PM,11/15/2020 4:00:00 PM,RFC,MIDATL,JC,JC,2416.113,True
11/15/2020 9:00:00 PM,11/15/2020 4:00:00 PM,RFC,MIDATL,ME,ME,1691.448,True
11/15/2020 9:00:00 PM,11/15/2020 4:00:00 PM,RFC,WEST,ATSI,OE,5992.291,True
11/15/2020 9:00:00 PM,11/15/2020 4:00:00 PM,RFC,WEST,OVEC,OVEC,33.000,True
11/15/2020 9:00:00 PM,11/15/2020 4:00:00 PM,RFC,WEST,ATSI,PAPWR,457.259,True
11/15/2020 9:00:00 PM,11/15/2020 4:00:00 PM,RFC,MIDATL,PE,PE,4103.800,False
11/15/2020 9:00:00 PM,11/15/2020 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2464.875,False
11/15/2020 9:00:00 PM,11/15/2020 4:00:00 PM,RFC,MIDATL,PL,PLCO,4446.460,False
11/15/2020 9:00:00 PM,11/15/2020 4:00:00 PM,RFC,MIDATL,PN,PN,1755.146,True
11/15/2020 9:00:00 PM,11/15/2020 4:00:00 PM,RFC,MIDATL,PS,PS,4464.339,False
11/15/2020 9:00:00 PM,11/15/2020 4:00:00 PM,RFC,MIDATL,RECO,RECO,152.938,False
11/15/2020 9:00:00 PM,11/15/2020 4:00:00 PM,RFC,MIDATL,PEP,SMECO,358.270,True
11/15/2020 9:00:00 PM,11/15/2020 4:00:00 PM,RFC,MIDATL,PL,UGI,129.137,True
11/15/2020 9:00:00 PM,11/15/2020 4:00:00 PM,RFC,MIDATL,AE,VMEU,67.067,True
11/15/2020 9:00:00 PM,11/15/2020 4:00:00 PM,RTO,RTO,RTO,RTO,79017.728,False
11/15/2020 10:00:00 PM,11/15/2020 5:00:00 PM,RFC,MIDATL,AE,AECO,1044.814,False
11/15/2020 10:00:00 PM,11/15/2020 5:00:00 PM,RFC,WEST,AEP,AEPAPT,3900.593,True
11/15/2020 10:00:00 PM,11/15/2020 5:00:00 PM,RFC,WEST,AEP,AEPIMP,2949.196,True
11/15/2020 10:00:00 PM,11/15/2020 5:00:00 PM,RFC,WEST,AEP,AEPKPT,536.382,True
11/15/2020 10:00:00 PM,11/15/2020 5:00:00 PM,RFC,WEST,AEP,AEPOPT,5904.875,True
11/15/2020 10:00:00 PM,11/15/2020 5:00:00 PM,RFC,WEST,AP,AP,5062.087,True
11/15/2020 10:00:00 PM,11/15/2020 5:00:00 PM,RFC,MIDATL,BC,BC,3397.072,False
11/15/2020 10:00:00 PM,11/15/2020 5:00:00 PM,RFC,WEST,CE,CE,10230.074,True
11/15/2020 10:00:00 PM,11/15/2020 5:00:00 PM,RFC,WEST,DAY,DAY,1788.000,False
11/15/2020 10:00:00 PM,11/15/2020 5:00:00 PM,RFC,WEST,DEOK,DEOK,2734.748,False
11/15/2020 10:00:00 PM,11/15/2020 5:00:00 PM,SERC,SOUTH,DOM,DOM,11093.362,False
11/15/2020 10:00:00 PM,11/15/2020 5:00:00 PM,RFC,MIDATL,DPL,DPLCO,1983.250,False
11/15/2020 10:00:00 PM,11/15/2020 5:00:00 PM,RFC,WEST,DUQ,DUQ,1356.724,False
11/15/2020 10:00:00 PM,11/15/2020 5:00:00 PM,RFC,MIDATL,DPL,EASTON,27.346,True
11/15/2020 10:00:00 PM,11/15/2020 5:00:00 PM,SERC,WEST,EKPC,EKPC,1328.331,False
11/15/2020 10:00:00 PM,11/15/2020 5:00:00 PM,RFC,MIDATL,JC,JC,2553.617,True
11/15/2020 10:00:00 PM,11/15/2020 5:00:00 PM,RFC,MIDATL,ME,ME,1732.071,True
11/15/2020 10:00:00 PM,11/15/2020 5:00:00 PM,RFC,WEST,ATSI,OE,6301.704,True
11/15/2020 10:00:00 PM,11/15/2020 5:00:00 PM,RFC,WEST,OVEC,OVEC,35.000,True
11/15/2020 10:00:00 PM,11/15/2020 5:00:00 PM,RFC,WEST,ATSI,PAPWR,484.789,True
11/15/2020 10:00:00 PM,11/15/2020 5:00:00 PM,RFC,MIDATL,PE,PE,4272.789,False
11/15/2020 10:00:00 PM,11/15/2020 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,2597.159,False
11/15/2020 10:00:00 PM,11/15/2020 5:00:00 PM,RFC,MIDATL,PL,PLCO,4555.554,False
11/15/2020 10:00:00 PM,11/15/2020 5:00:00 PM,RFC,MIDATL,PN,PN,1788.682,True
11/15/2020 10:00:00 PM,11/15/2020 5:00:00 PM,RFC,MIDATL,PS,PS,4657.989,False
11/15/2020 10:00:00 PM,11/15/2020 5:00:00 PM,RFC,MIDATL,RECO,RECO,160.875,False
11/15/2020 10:00:00 PM,11/15/2020 5:00:00 PM,RFC,MIDATL,PEP,SMECO,390.115,True
11/15/2020 10:00:00 PM,11/15/2020 5:00:00 PM,RFC,MIDATL,PL,UGI,129.519,True
11/15/2020 10:00:00 PM,11/15/2020 5:00:00 PM,RFC,MIDATL,AE,VMEU,69.884,True
11/15/2020 10:00:00 PM,11/15/2020 5:00:00 PM,RTO,RTO,RTO,RTO,83066.601,False
11/15/2020 11:00:00 PM,11/15/2020 6:00:00 PM,RFC,MIDATL,AE,AECO,1033.256,False
11/15/2020 11:00:00 PM,11/15/2020 6:00:00 PM,RFC,WEST,AEP,AEPAPT,4004.352,True
11/15/2020 11:00:00 PM,11/15/2020 6:00:00 PM,RFC,WEST,AEP,AEPIMP,2990.894,True
11/15/2020 11:00:00 PM,11/15/2020 6:00:00 PM,RFC,WEST,AEP,AEPKPT,563.988,True
11/15/2020 11:00:00 PM,11/15/2020 6:00:00 PM,RFC,WEST,AEP,AEPOPT,6013.257,True
11/15/2020 11:00:00 PM,11/15/2020 6:00:00 PM,RFC,WEST,AP,AP,5109.736,True
11/15/2020 11:00:00 PM,11/15/2020 6:00:00 PM,RFC,MIDATL,BC,BC,3370.812,False
11/15/2020 11:00:00 PM,11/15/2020 6:00:00 PM,RFC,WEST,CE,CE,10526.843,True
11/15/2020 11:00:00 PM,11/15/2020 6:00:00 PM,RFC,WEST,DAY,DAY,1844.000,False
11/15/2020 11:00:00 PM,11/15/2020 6:00:00 PM,RFC,WEST,DEOK,DEOK,2819.126,False
11/15/2020 11:00:00 PM,11/15/2020 6:00:00 PM,SERC,SOUTH,DOM,DOM,11172.155,False
11/15/2020 11:00:00 PM,11/15/2020 6:00:00 PM,RFC,MIDATL,DPL,DPLCO,1954.179,False
11/15/2020 11:00:00 PM,11/15/2020 6:00:00 PM,RFC,WEST,DUQ,DUQ,1393.692,False
11/15/2020 11:00:00 PM,11/15/2020 6:00:00 PM,RFC,MIDATL,DPL,EASTON,26.828,True
11/15/2020 11:00:00 PM,11/15/2020 6:00:00 PM,SERC,WEST,EKPC,EKPC,1449.626,False
11/15/2020 11:00:00 PM,11/15/2020 6:00:00 PM,RFC,MIDATL,JC,JC,2510.525,True
11/15/2020 11:00:00 PM,11/15/2020 6:00:00 PM,RFC,MIDATL,ME,ME,1678.328,True
11/15/2020 11:00:00 PM,11/15/2020 6:00:00 PM,RFC,WEST,ATSI,OE,6410.349,True
11/15/2020 11:00:00 PM,11/15/2020 6:00:00 PM,RFC,WEST,OVEC,OVEC,32.000,True
11/15/2020 11:00:00 PM,11/15/2020 6:00:00 PM,RFC,WEST,ATSI,PAPWR,484.563,True
11/15/2020 11:00:00 PM,11/15/2020 6:00:00 PM,RFC,MIDATL,PE,PE,4242.855,False
11/15/2020 11:00:00 PM,11/15/2020 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,2605.135,False
11/15/2020 11:00:00 PM,11/15/2020 6:00:00 PM,RFC,MIDATL,PL,PLCO,4432.158,False
11/15/2020 11:00:00 PM,11/15/2020 6:00:00 PM,RFC,MIDATL,PN,PN,1795.267,True
11/15/2020 11:00:00 PM,11/15/2020 6:00:00 PM,RFC,MIDATL,PS,PS,4630.655,False
11/15/2020 11:00:00 PM,11/15/2020 6:00:00 PM,RFC,MIDATL,RECO,RECO,160.088,False
11/15/2020 11:00:00 PM,11/15/2020 6:00:00 PM,RFC,MIDATL,PEP,SMECO,387.644,True
11/15/2020 11:00:00 PM,11/15/2020 6:00:00 PM,RFC,MIDATL,PL,UGI,125.308,True
11/15/2020 11:00:00 PM,11/15/2020 6:00:00 PM,RFC,MIDATL,AE,VMEU,69.783,True
11/15/2020 11:00:00 PM,11/15/2020 6:00:00 PM,RTO,RTO,RTO,RTO,83837.402,False
11/16/2020 12:00:00 AM,11/15/2020 7:00:00 PM,RFC,MIDATL,AE,AECO,1002.833,False
11/16/2020 12:00:00 AM,11/15/2020 7:00:00 PM,RFC,WEST,AEP,AEPAPT,3979.892,True
11/16/2020 12:00:00 AM,11/15/2020 7:00:00 PM,RFC,WEST,AEP,AEPIMP,2990.577,True
11/16/2020 12:00:00 AM,11/15/2020 7:00:00 PM,RFC,WEST,AEP,AEPKPT,574.326,True
11/16/2020 12:00:00 AM,11/15/2020 7:00:00 PM,RFC,WEST,AEP,AEPOPT,5948.327,True
11/16/2020 12:00:00 AM,11/15/2020 7:00:00 PM,RFC,WEST,AP,AP,5088.088,True
11/16/2020 12:00:00 AM,11/15/2020 7:00:00 PM,RFC,MIDATL,BC,BC,3245.363,False
11/16/2020 12:00:00 AM,11/15/2020 7:00:00 PM,RFC,WEST,CE,CE,10483.960,True
11/16/2020 12:00:00 AM,11/15/2020 7:00:00 PM,RFC,WEST,DAY,DAY,1819.000,False
11/16/2020 12:00:00 AM,11/15/2020 7:00:00 PM,RFC,WEST,DEOK,DEOK,2775.209,False
11/16/2020 12:00:00 AM,11/15/2020 7:00:00 PM,SERC,SOUTH,DOM,DOM,10836.757,False
11/16/2020 12:00:00 AM,11/15/2020 7:00:00 PM,RFC,MIDATL,DPL,DPLCO,1884.013,False
11/16/2020 12:00:00 AM,11/15/2020 7:00:00 PM,RFC,WEST,DUQ,DUQ,1373.163,False
11/16/2020 12:00:00 AM,11/15/2020 7:00:00 PM,RFC,MIDATL,DPL,EASTON,25.822,True
11/16/2020 12:00:00 AM,11/15/2020 7:00:00 PM,SERC,WEST,EKPC,EKPC,1464.486,False
11/16/2020 12:00:00 AM,11/15/2020 7:00:00 PM,RFC,MIDATL,JC,JC,2420.900,True
11/16/2020 12:00:00 AM,11/15/2020 7:00:00 PM,RFC,MIDATL,ME,ME,1593.110,True
11/16/2020 12:00:00 AM,11/15/2020 7:00:00 PM,RFC,WEST,ATSI,OE,6379.558,True
11/16/2020 12:00:00 AM,11/15/2020 7:00:00 PM,RFC,WEST,OVEC,OVEC,31.000,True
11/16/2020 12:00:00 AM,11/15/2020 7:00:00 PM,RFC,WEST,ATSI,PAPWR,476.263,True
11/16/2020 12:00:00 AM,11/15/2020 7:00:00 PM,RFC,MIDATL,PE,PE,4087.747,False
11/16/2020 12:00:00 AM,11/15/2020 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,2526.936,False
11/16/2020 12:00:00 AM,11/15/2020 7:00:00 PM,RFC,MIDATL,PL,PLCO,4265.629,False
11/16/2020 12:00:00 AM,11/15/2020 7:00:00 PM,RFC,MIDATL,PN,PN,1783.578,True
11/16/2020 12:00:00 AM,11/15/2020 7:00:00 PM,RFC,MIDATL,PS,PS,4528.545,False
11/16/2020 12:00:00 AM,11/15/2020 7:00:00 PM,RFC,MIDATL,RECO,RECO,156.001,False
11/16/2020 12:00:00 AM,11/15/2020 7:00:00 PM,RFC,MIDATL,PEP,SMECO,374.521,True
11/16/2020 12:00:00 AM,11/15/2020 7:00:00 PM,RFC,MIDATL,PL,UGI,120.034,True
11/16/2020 12:00:00 AM,11/15/2020 7:00:00 PM,RFC,MIDATL,AE,VMEU,70.120,True
11/16/2020 12:00:00 AM,11/15/2020 7:00:00 PM,RTO,RTO,RTO,RTO,82305.758,False
11/16/2020 1:00:00 AM,11/15/2020 8:00:00 PM,RFC,MIDATL,AE,AECO,962.978,False
11/16/2020 1:00:00 AM,11/15/2020 8:00:00 PM,RFC,WEST,AEP,AEPAPT,3969.178,True
11/16/2020 1:00:00 AM,11/15/2020 8:00:00 PM,RFC,WEST,AEP,AEPIMP,2946.329,True
11/16/2020 1:00:00 AM,11/15/2020 8:00:00 PM,RFC,WEST,AEP,AEPKPT,579.533,True
11/16/2020 1:00:00 AM,11/15/2020 8:00:00 PM,RFC,WEST,AEP,AEPOPT,5881.225,True
11/16/2020 1:00:00 AM,11/15/2020 8:00:00 PM,RFC,WEST,AP,AP,5033.926,True
11/16/2020 1:00:00 AM,11/15/2020 8:00:00 PM,RFC,MIDATL,BC,BC,3107.661,False
11/16/2020 1:00:00 AM,11/15/2020 8:00:00 PM,RFC,WEST,CE,CE,10292.992,True
11/16/2020 1:00:00 AM,11/15/2020 8:00:00 PM,RFC,WEST,DAY,DAY,1791.000,False
11/16/2020 1:00:00 AM,11/15/2020 8:00:00 PM,RFC,WEST,DEOK,DEOK,2736.106,False
11/16/2020 1:00:00 AM,11/15/2020 8:00:00 PM,SERC,SOUTH,DOM,DOM,10513.940,False
11/16/2020 1:00:00 AM,11/15/2020 8:00:00 PM,RFC,MIDATL,DPL,DPLCO,1792.564,False
11/16/2020 1:00:00 AM,11/15/2020 8:00:00 PM,RFC,WEST,DUQ,DUQ,1326.942,False
11/16/2020 1:00:00 AM,11/15/2020 8:00:00 PM,RFC,MIDATL,DPL,EASTON,24.792,True
11/16/2020 1:00:00 AM,11/15/2020 8:00:00 PM,SERC,WEST,EKPC,EKPC,1475.670,False
11/16/2020 1:00:00 AM,11/15/2020 8:00:00 PM,RFC,MIDATL,JC,JC,2287.551,True
11/16/2020 1:00:00 AM,11/15/2020 8:00:00 PM,RFC,MIDATL,ME,ME,1557.082,True
11/16/2020 1:00:00 AM,11/15/2020 8:00:00 PM,RFC,WEST,ATSI,OE,6184.407,True
11/16/2020 1:00:00 AM,11/15/2020 8:00:00 PM,RFC,WEST,OVEC,OVEC,32.000,True
11/16/2020 1:00:00 AM,11/15/2020 8:00:00 PM,RFC,WEST,ATSI,PAPWR,478.931,True
11/16/2020 1:00:00 AM,11/15/2020 8:00:00 PM,RFC,MIDATL,PE,PE,3897.856,False
11/16/2020 1:00:00 AM,11/15/2020 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2445.217,False
11/16/2020 1:00:00 AM,11/15/2020 8:00:00 PM,RFC,MIDATL,PL,PLCO,4133.069,False
11/16/2020 1:00:00 AM,11/15/2020 8:00:00 PM,RFC,MIDATL,PN,PN,1746.796,True
11/16/2020 1:00:00 AM,11/15/2020 8:00:00 PM,RFC,MIDATL,PS,PS,4371.909,False
11/16/2020 1:00:00 AM,11/15/2020 8:00:00 PM,RFC,MIDATL,RECO,RECO,148.907,False
11/16/2020 1:00:00 AM,11/15/2020 8:00:00 PM,RFC,MIDATL,PEP,SMECO,355.239,True
11/16/2020 1:00:00 AM,11/15/2020 8:00:00 PM,RFC,MIDATL,PL,UGI,116.129,True
11/16/2020 1:00:00 AM,11/15/2020 8:00:00 PM,RFC,MIDATL,AE,VMEU,66.537,True
11/16/2020 1:00:00 AM,11/15/2020 8:00:00 PM,RTO,RTO,RTO,RTO,80256.466,False
11/16/2020 2:00:00 AM,11/15/2020 9:00:00 PM,RFC,MIDATL,AE,AECO,913.691,False
11/16/2020 2:00:00 AM,11/15/2020 9:00:00 PM,RFC,WEST,AEP,AEPAPT,3896.890,True
11/16/2020 2:00:00 AM,11/15/2020 9:00:00 PM,RFC,WEST,AEP,AEPIMP,2846.763,True
11/16/2020 2:00:00 AM,11/15/2020 9:00:00 PM,RFC,WEST,AEP,AEPKPT,570.443,True
11/16/2020 2:00:00 AM,11/15/2020 9:00:00 PM,RFC,WEST,AEP,AEPOPT,5698.028,True
11/16/2020 2:00:00 AM,11/15/2020 9:00:00 PM,RFC,WEST,AP,AP,4866.881,True
11/16/2020 2:00:00 AM,11/15/2020 9:00:00 PM,RFC,MIDATL,BC,BC,2979.710,False
11/16/2020 2:00:00 AM,11/15/2020 9:00:00 PM,RFC,WEST,CE,CE,10115.958,True
11/16/2020 2:00:00 AM,11/15/2020 9:00:00 PM,RFC,WEST,DAY,DAY,1740.000,False
11/16/2020 2:00:00 AM,11/15/2020 9:00:00 PM,RFC,WEST,DEOK,DEOK,2640.052,False
11/16/2020 2:00:00 AM,11/15/2020 9:00:00 PM,SERC,SOUTH,DOM,DOM,10087.742,False
11/16/2020 2:00:00 AM,11/15/2020 9:00:00 PM,RFC,MIDATL,DPL,DPLCO,1690.817,False
11/16/2020 2:00:00 AM,11/15/2020 9:00:00 PM,RFC,WEST,DUQ,DUQ,1294.544,False
11/16/2020 2:00:00 AM,11/15/2020 9:00:00 PM,RFC,MIDATL,DPL,EASTON,22.205,True
11/16/2020 2:00:00 AM,11/15/2020 9:00:00 PM,SERC,WEST,EKPC,EKPC,1437.001,False
11/16/2020 2:00:00 AM,11/15/2020 9:00:00 PM,RFC,MIDATL,JC,JC,2151.191,True
11/16/2020 2:00:00 AM,11/15/2020 9:00:00 PM,RFC,MIDATL,ME,ME,1488.661,True
11/16/2020 2:00:00 AM,11/15/2020 9:00:00 PM,RFC,WEST,ATSI,OE,6072.339,True
11/16/2020 2:00:00 AM,11/15/2020 9:00:00 PM,RFC,WEST,OVEC,OVEC,28.000,True
11/16/2020 2:00:00 AM,11/15/2020 9:00:00 PM,RFC,WEST,ATSI,PAPWR,469.712,True
11/16/2020 2:00:00 AM,11/15/2020 9:00:00 PM,RFC,MIDATL,PE,PE,3696.681,False
11/16/2020 2:00:00 AM,11/15/2020 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2346.426,False
11/16/2020 2:00:00 AM,11/15/2020 9:00:00 PM,RFC,MIDATL,PL,PLCO,3966.884,False
11/16/2020 2:00:00 AM,11/15/2020 9:00:00 PM,RFC,MIDATL,PN,PN,1695.510,True
11/16/2020 2:00:00 AM,11/15/2020 9:00:00 PM,RFC,MIDATL,PS,PS,4174.440,False
11/16/2020 2:00:00 AM,11/15/2020 9:00:00 PM,RFC,MIDATL,RECO,RECO,139.761,False
11/16/2020 2:00:00 AM,11/15/2020 9:00:00 PM,RFC,MIDATL,PEP,SMECO,324.937,True
11/16/2020 2:00:00 AM,11/15/2020 9:00:00 PM,RFC,MIDATL,PL,UGI,109.250,True
11/16/2020 2:00:00 AM,11/15/2020 9:00:00 PM,RFC,MIDATL,AE,VMEU,65.165,True
11/16/2020 2:00:00 AM,11/15/2020 9:00:00 PM,RTO,RTO,RTO,RTO,77529.682,False
11/16/2020 3:00:00 AM,11/15/2020 10:00:00 PM,RFC,MIDATL,AE,AECO,850.261,False
11/16/2020 3:00:00 AM,11/15/2020 10:00:00 PM,RFC,WEST,AEP,AEPAPT,3789.797,True
11/16/2020 3:00:00 AM,11/15/2020 10:00:00 PM,RFC,WEST,AEP,AEPIMP,2808.881,True
11/16/2020 3:00:00 AM,11/15/2020 10:00:00 PM,RFC,WEST,AEP,AEPKPT,561.793,True
11/16/2020 3:00:00 AM,11/15/2020 10:00:00 PM,RFC,WEST,AEP,AEPOPT,5477.951,True
11/16/2020 3:00:00 AM,11/15/2020 10:00:00 PM,RFC,WEST,AP,AP,4678.350,True
11/16/2020 3:00:00 AM,11/15/2020 10:00:00 PM,RFC,MIDATL,BC,BC,2814.171,False
11/16/2020 3:00:00 AM,11/15/2020 10:00:00 PM,RFC,WEST,CE,CE,9789.151,True
11/16/2020 3:00:00 AM,11/15/2020 10:00:00 PM,RFC,WEST,DAY,DAY,1676.000,False
11/16/2020 3:00:00 AM,11/15/2020 10:00:00 PM,RFC,WEST,DEOK,DEOK,2507.496,False
11/16/2020 3:00:00 AM,11/15/2020 10:00:00 PM,SERC,SOUTH,DOM,DOM,9537.386,False
11/16/2020 3:00:00 AM,11/15/2020 10:00:00 PM,RFC,MIDATL,DPL,DPLCO,1582.225,False
11/16/2020 3:00:00 AM,11/15/2020 10:00:00 PM,RFC,WEST,DUQ,DUQ,1232.544,False
11/16/2020 3:00:00 AM,11/15/2020 10:00:00 PM,RFC,MIDATL,DPL,EASTON,21.186,True
11/16/2020 3:00:00 AM,11/15/2020 10:00:00 PM,SERC,WEST,EKPC,EKPC,1376.620,False
11/16/2020 3:00:00 AM,11/15/2020 10:00:00 PM,RFC,MIDATL,JC,JC,1998.930,True
11/16/2020 3:00:00 AM,11/15/2020 10:00:00 PM,RFC,MIDATL,ME,ME,1435.414,True
11/16/2020 3:00:00 AM,11/15/2020 10:00:00 PM,RFC,WEST,ATSI,OE,5882.091,True
11/16/2020 3:00:00 AM,11/15/2020 10:00:00 PM,RFC,WEST,OVEC,OVEC,30.000,True
11/16/2020 3:00:00 AM,11/15/2020 10:00:00 PM,RFC,WEST,ATSI,PAPWR,450.170,True
11/16/2020 3:00:00 AM,11/15/2020 10:00:00 PM,RFC,MIDATL,PE,PE,3499.980,False
11/16/2020 3:00:00 AM,11/15/2020 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2254.805,False
11/16/2020 3:00:00 AM,11/15/2020 10:00:00 PM,RFC,MIDATL,PL,PLCO,3788.711,False
11/16/2020 3:00:00 AM,11/15/2020 10:00:00 PM,RFC,MIDATL,PN,PN,1629.523,True
11/16/2020 3:00:00 AM,11/15/2020 10:00:00 PM,RFC,MIDATL,PS,PS,3972.478,False
11/16/2020 3:00:00 AM,11/15/2020 10:00:00 PM,RFC,MIDATL,RECO,RECO,129.497,False
11/16/2020 3:00:00 AM,11/15/2020 10:00:00 PM,RFC,MIDATL,PEP,SMECO,296.105,True
11/16/2020 3:00:00 AM,11/15/2020 10:00:00 PM,RFC,MIDATL,PL,UGI,102.702,True
11/16/2020 3:00:00 AM,11/15/2020 10:00:00 PM,RFC,MIDATL,AE,VMEU,61.683,True
11/16/2020 3:00:00 AM,11/15/2020 10:00:00 PM,RTO,RTO,RTO,RTO,74235.901,False
11/16/2020 4:00:00 AM,11/15/2020 11:00:00 PM,RFC,MIDATL,AE,AECO,788.281,False
11/16/2020 4:00:00 AM,11/15/2020 11:00:00 PM,RFC,WEST,AEP,AEPAPT,3701.615,True
11/16/2020 4:00:00 AM,11/15/2020 11:00:00 PM,RFC,WEST,AEP,AEPIMP,2698.077,True
11/16/2020 4:00:00 AM,11/15/2020 11:00:00 PM,RFC,WEST,AEP,AEPKPT,550.322,True
11/16/2020 4:00:00 AM,11/15/2020 11:00:00 PM,RFC,WEST,AEP,AEPOPT,5281.814,True
11/16/2020 4:00:00 AM,11/15/2020 11:00:00 PM,RFC,WEST,AP,AP,4621.242,True
11/16/2020 4:00:00 AM,11/15/2020 11:00:00 PM,RFC,MIDATL,BC,BC,2663.771,False
11/16/2020 4:00:00 AM,11/15/2020 11:00:00 PM,RFC,WEST,CE,CE,9422.922,True
11/16/2020 4:00:00 AM,11/15/2020 11:00:00 PM,RFC,WEST,DAY,DAY,1642.000,False
11/16/2020 4:00:00 AM,11/15/2020 11:00:00 PM,RFC,WEST,DEOK,DEOK,2398.544,False
11/16/2020 4:00:00 AM,11/15/2020 11:00:00 PM,SERC,SOUTH,DOM,DOM,8997.593,False
11/16/2020 4:00:00 AM,11/15/2020 11:00:00 PM,RFC,MIDATL,DPL,DPLCO,1487.612,False
11/16/2020 4:00:00 AM,11/15/2020 11:00:00 PM,RFC,WEST,DUQ,DUQ,1195.894,False
11/16/2020 4:00:00 AM,11/15/2020 11:00:00 PM,RFC,MIDATL,DPL,EASTON,19.661,True
11/16/2020 4:00:00 AM,11/15/2020 11:00:00 PM,SERC,WEST,EKPC,EKPC,1333.939,False
11/16/2020 4:00:00 AM,11/15/2020 11:00:00 PM,RFC,MIDATL,JC,JC,1855.473,True
11/16/2020 4:00:00 AM,11/15/2020 11:00:00 PM,RFC,MIDATL,ME,ME,1384.947,True
11/16/2020 4:00:00 AM,11/15/2020 11:00:00 PM,RFC,WEST,ATSI,OE,5679.028,True
11/16/2020 4:00:00 AM,11/15/2020 11:00:00 PM,RFC,WEST,OVEC,OVEC,31.000,True
11/16/2020 4:00:00 AM,11/15/2020 11:00:00 PM,RFC,WEST,ATSI,PAPWR,431.417,True
11/16/2020 4:00:00 AM,11/15/2020 11:00:00 PM,RFC,MIDATL,PE,PE,3373.833,False
11/16/2020 4:00:00 AM,11/15/2020 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2108.553,False
11/16/2020 4:00:00 AM,11/15/2020 11:00:00 PM,RFC,MIDATL,PL,PLCO,3620.920,False
11/16/2020 4:00:00 AM,11/15/2020 11:00:00 PM,RFC,MIDATL,PN,PN,1569.115,True
11/16/2020 4:00:00 AM,11/15/2020 11:00:00 PM,RFC,MIDATL,PS,PS,3757.803,False
11/16/2020 4:00:00 AM,11/15/2020 11:00:00 PM,RFC,MIDATL,RECO,RECO,119.530,False
11/16/2020 4:00:00 AM,11/15/2020 11:00:00 PM,RFC,MIDATL,PEP,SMECO,271.728,True
11/16/2020 4:00:00 AM,11/15/2020 11:00:00 PM,RFC,MIDATL,PL,UGI,96.347,True
11/16/2020 4:00:00 AM,11/15/2020 11:00:00 PM,RFC,MIDATL,AE,VMEU,59.077,True
11/16/2020 4:00:00 AM,11/15/2020 11:00:00 PM,RTO,RTO,RTO,RTO,71162.058,False
